VR_NUMBER,LATITUDE,LONGITUDE,POSITION_UTC_DATE
108345,44.8816,-66.72408,2018-05-26 17:00:00
103677,44.889278,-65.937024,2018-05-26 17:00:00
100679,44.921369999999996,-65.92712,2018-05-26 17:00:00
106661,44.930969999999995,-65.82489,2018-05-26 17:00:00
108148,44.944381,-66.918841,2018-05-26 17:00:00
106991,44.94923,-65.26549,2018-05-26 17:00:00
108037,44.951076,-66.722117,2018-05-26 17:00:00
107994,45.001200000000004,-65.76472,2018-05-26 17:00:00
108065,45.053900999999996,-66.798592,2018-05-26 17:00:00
106050,45.143594,-65.936251,2018-05-26 17:00:00
106838,45.14911,-65.91295,2018-05-26 17:00:00
105904,45.19397,-58.74055,2018-05-26 17:00:00
108358,45.339031,-60.995494,2018-05-26 17:00:00
138113,45.339287999999996,-60.997811,2018-05-26 17:00:00
104252,45.41943,-65.30286,2018-05-26 17:00:00
106148,45.502500000000005,-60.963800000000006,2018-05-26 17:00:00
104917,45.717200000000005,-60.245189999999994,2018-05-26 17:00:00
105679,45.916843,-59.970760999999996,2018-05-26 17:00:00
108062,45.91813,-59.969989,2018-05-26 17:00:00
161024,45.920276,-59.95926,2018-05-26 17:00:00
105434,46.078179999999996,-59.8836,2018-05-26 17:00:00
107773,46.1963,-59.9504,2018-05-26 17:00:00
100602,46.247977999999996,-60.169802,2018-05-26 17:00:00
106623,46.25452,-60.20176,2018-05-26 17:00:00
108176,46.62845,-60.415789999999994,2018-05-26 17:00:00
158986,46.86381,-62.976549999999996,2018-05-26 17:00:00
106604,42.15007,-66.96674,2018-05-26 17:00:01
4062,43.454,-60.93846,2018-05-26 17:00:01
106658,43.616752,-65.786219,2018-05-26 17:00:01
106210,43.630142,-65.770169,2018-05-26 17:00:01
105303,43.630313,-65.769654,2018-05-26 17:00:01
108302,43.919979999999995,-64.84291999999999,2018-05-26 17:00:01
101881,44.194221,-66.164818,2018-05-26 17:00:01
106404,44.39082,-66.86949,2018-05-26 17:00:01
100247,44.477891,-63.600111999999996,2018-05-26 17:00:01
106969,44.51074,-62.26777,2018-05-26 17:00:01
108372,44.52845,-57.497400000000006,2018-05-26 17:00:01
108354,44.61119,-63.495659999999994,2018-05-26 17:00:01
108069,44.65215,-65.96915,2018-05-26 17:00:01
7488,44.73656,-62.83092,2018-05-26 17:00:01
106311,44.885673,-65.962344,2018-05-26 17:00:01
105716,44.930391,-66.869317,2018-05-26 17:00:01
105802,44.943608999999995,-66.920214,2018-05-26 17:00:01
107202,44.949259999999995,-65.26554999999999,2018-05-26 17:00:01
103923,45.122139999999995,-66.35123,2018-05-26 17:00:01
102680,45.33895,-60.997189999999996,2018-05-26 17:00:01
157972,45.47247,-59.97671,2018-05-26 17:00:01
107553,45.506119999999996,-60.96183,2018-05-26 17:00:01
108233,45.582189,-60.740319,2018-05-26 17:00:01
107174,45.667075,-60.316058,2018-05-26 17:00:01
108379,45.71669,-60.24731,2018-05-26 17:00:01
106683,45.92041,-59.967909999999996,2018-05-26 17:00:01
160602,45.968599,-59.789829999999995,2018-05-26 17:00:01
107856,46.006707,-59.841328,2018-05-26 17:00:01
107550,46.19481,-59.952009999999994,2018-05-26 17:00:01
130029,46.19754,-59.949009999999994,2018-05-26 17:00:01
158988,46.28122,-60.42429,2018-05-26 17:00:01
106524,44.3313,-66.92323999999999,2018-05-26 17:00:02
101258,44.402449999999995,-66.07002,2018-05-26 17:00:02
18437,45.3386,-60.9955,2018-05-26 17:00:10
106256,45.714444,-59.572776999999995,2018-05-26 17:00:10
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:00:41
106048,43.61904,-65.78676,2018-05-26 17:00:48
108076,44.082719999999995,-64.54818,2018-05-26 17:00:48
18113,44.4555,-63.60966,2018-05-26 17:00:48
106591,44.92944,-66.87881999999999,2018-05-26 17:00:48
107529,45.919979999999995,-59.9679,2018-05-26 17:00:48
105574,46.10214,-58.96872,2018-05-26 17:00:48
102852,44.645832999999996,-63.570833,2018-05-26 17:00:58
105912,42.0795,-66.6675,2018-05-26 17:02:00
104952,44.264559999999996,-66.34828,2018-05-26 17:02:31
105222,44.5045,-66.1485,2018-05-26 17:04:00
1548,43.832221999999994,-66.125833,2018-05-26 17:04:52
4052,44.643611,-63.5675,2018-05-26 17:04:52
158986,46.8644,-62.980439999999994,2018-05-26 17:05:05
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:05:14
104490,43.681059999999995,-65.3396,2018-05-26 17:05:21
108311,43.458332999999996,-65.98,2018-05-26 17:05:36
1516,41.928055,-66.698888,2018-05-26 17:06:07
1518,42.001943999999995,-66.625,2018-05-26 17:06:07
103422,46.918611,-60.417500000000004,2018-05-26 17:06:30
107708,44.679989,-66.375885,2018-05-26 17:07:03
106891,45.055,-66.794722,2018-05-26 17:07:03
107749,45.504166,-60.957221999999994,2018-05-26 17:07:10
105948,44.438,-66.686,2018-05-26 17:08:00
73907,45.057221999999996,-66.796666,2018-05-26 17:08:59
101281,44.3995,-66.07300000000001,2018-05-26 17:10:00
106816,44.635000000000005,-66.3875,2018-05-26 17:10:00
158986,46.8635,-62.981139999999996,2018-05-26 17:10:05
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:10:44
104044,44.583000000000006,-63.48350000000001,2018-05-26 17:11:00
108297,44.103055,-64.510277,2018-05-26 17:11:34
105907,43.6169,-65.7865,2018-05-26 17:12:36
105447,43.619,-65.787,2018-05-26 17:13:00
105466,45.205000000000005,-65.9775,2018-05-26 17:13:00
107948,45.503054999999996,-60.957221999999994,2018-05-26 17:13:43
104937,44.625,-65.756,2018-05-26 17:14:00
108062,45.917443999999996,-59.962520999999995,2018-05-26 17:14:10
107955,43.335277,-65.641666,2018-05-26 17:14:18
108177,44.624489999999994,-65.75171499999999,2018-05-26 17:15:00
105802,44.943608999999995,-66.920214,2018-05-26 17:15:01
107314,42.42462,-64.83556,2018-05-26 17:15:03
19636,44.62453,-65.75213,2018-05-26 17:15:03
103682,44.62497,-65.75124,2018-05-26 17:15:03
103157,44.62543,-65.75215,2018-05-26 17:15:03
106661,44.92603,-65.84164,2018-05-26 17:15:03
158986,46.856300000000005,-62.96944,2018-05-26 17:15:05
105625,45.504166,-60.957221999999994,2018-05-26 17:16:01
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:16:08
5755,44.8785,-65.9265,2018-05-26 17:17:00
101440,44.625833,-65.751944,2018-05-26 17:17:17
107708,44.671597,-66.389496,2018-05-26 17:18:30
105222,44.505500000000005,-66.141,2018-05-26 17:19:00
102987,44.6495,-66.8375,2018-05-26 17:19:00
107949,43.7,-65.107222,2018-05-26 17:19:37
158986,46.8489,-62.95814,2018-05-26 17:20:05
107866,45.503054999999996,-60.958332999999996,2018-05-26 17:21:06
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:21:29
106891,45.055,-66.794722,2018-05-26 17:22:20
105948,44.45,-66.674,2018-05-26 17:23:00
104710,44.9865,-66.83,2018-05-26 17:23:00
106425,43.604800000000004,-65.7765,2018-05-26 17:23:07
73907,45.057221999999996,-66.796666,2018-05-26 17:24:16
105908,45.504166,-60.957221999999994,2018-05-26 17:24:51
158986,46.8412,-62.94744,2018-05-26 17:25:05
108371,43.499300000000005,-65.47070000000001,2018-05-26 17:25:49
150009,43.8399,-66.1216,2018-05-26 17:25:49
101308,46.9315,-59.9895,2018-05-26 17:26:00
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:26:38
104602,45.501943999999995,-60.963333,2018-05-26 17:26:59
107838,45.9058,-59.9727,2018-05-26 17:27:04
107708,44.661041,-66.419708,2018-05-26 17:27:24
105907,43.6169,-65.7865,2018-05-26 17:27:36
106371,45.338333,-60.997777,2018-05-26 17:29:52
108177,44.624489999999994,-65.75171499999999,2018-05-26 17:30:00
101609,45.119333,-61.169332999999995,2018-05-26 17:30:00
108358,45.339031,-60.995494,2018-05-26 17:30:00
108233,45.582189,-60.740319,2018-05-26 17:30:01
107314,42.42382,-64.83626,2018-05-26 17:30:03
19636,44.62453,-65.75213,2018-05-26 17:30:03
103682,44.62497,-65.75124,2018-05-26 17:30:03
103157,44.62543,-65.75215,2018-05-26 17:30:03
106661,44.92153,-65.85915,2018-05-26 17:30:03
158986,46.842400000000005,-62.946439999999996,2018-05-26 17:30:05
106256,45.675833,-59.496666,2018-05-26 17:30:27
102852,44.649722,-63.573611,2018-05-26 17:31:15
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:31:28
106662,43.634722,-65.219166,2018-05-26 17:33:42
106425,43.6056,-65.77720000000001,2018-05-26 17:33:52
105222,44.5065,-66.14500000000001,2018-05-26 17:34:00
105441,44.552,-62.075,2018-05-26 17:34:00
102987,44.6495,-66.8375,2018-05-26 17:34:00
158986,46.8457,-62.946439999999996,2018-05-26 17:35:05
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:36:26
104992,44.478888,-63.600832999999994,2018-05-26 17:37:25
107749,45.504166,-60.957221999999994,2018-05-26 17:37:27
106891,45.055,-66.794722,2018-05-26 17:37:36
105948,44.432,-66.697,2018-05-26 17:38:00
104801,45.9185,-59.97,2018-05-26 17:38:00
105966,44.289443999999996,-64.34472199999999,2018-05-26 17:38:13
107814,43.498888,-65.46972199999999,2018-05-26 17:38:18
108134,43.224000000000004,-65.786,2018-05-26 17:39:00
73907,45.057221999999996,-66.796666,2018-05-26 17:39:33
158986,46.8478,-62.94654,2018-05-26 17:40:05
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:41:32
107708,44.661201,-66.426819,2018-05-26 17:41:39
108297,44.150833,-64.544722,2018-05-26 17:41:50
105907,43.6169,-65.7865,2018-05-26 17:42:36
107948,45.503054999999996,-60.957221999999994,2018-05-26 17:44:00
108177,44.624489999999994,-65.75171499999999,2018-05-26 17:45:00
107314,42.41312,-64.84994999999999,2018-05-26 17:45:03
19636,44.62453,-65.75213,2018-05-26 17:45:03
103682,44.62497,-65.75124,2018-05-26 17:45:03
103157,44.62543,-65.75215,2018-05-26 17:45:03
106661,44.92283,-65.85495,2018-05-26 17:45:03
158986,46.8451,-62.95444,2018-05-26 17:45:05
104409,45.339444,-60.996666,2018-05-26 17:45:11
105790,45.504000000000005,-60.957,2018-05-26 17:46:00
105625,45.504166,-60.957221999999994,2018-05-26 17:46:18
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:46:21
108289,44.72781,-63.002539999999996,2018-05-26 17:47:03
108289,44.72781,-63.002539999999996,2018-05-26 17:47:05
4062,43.456111,-60.929165999999995,2018-05-26 17:47:22
101440,44.625833,-65.751944,2018-05-26 17:47:34
105222,44.501000000000005,-66.1485,2018-05-26 17:49:00
105622,45.501943999999995,-60.963333,2018-05-26 17:49:13
107708,44.658927999999996,-66.428009,2018-05-26 17:49:40
102987,44.6495,-66.8375,2018-05-26 17:50:00
107949,43.7,-65.107222,2018-05-26 17:50:03
102056,44.296665999999995,-64.36055499999999,2018-05-26 17:50:04
158986,46.8408,-62.96854,2018-05-26 17:50:05
107866,45.503054999999996,-60.958332999999996,2018-05-26 17:51:22
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:51:41
103800,44.272000000000006,-66.177,2018-05-26 17:52:00
106891,45.055,-66.794722,2018-05-26 17:52:53
105948,44.436,-66.69200000000001,2018-05-26 17:53:00
105701,44.519000000000005,-66.7025,2018-05-26 17:53:00
73907,45.057221999999996,-66.796666,2018-05-26 17:54:49
106169,45.149,-67.01350000000001,2018-05-26 17:55:00
158986,46.837,-62.980639999999994,2018-05-26 17:55:05
105908,45.504166,-60.957221999999994,2018-05-26 17:55:07
160781,46.636500000000005,-61.010600000000004,2018-05-26 17:56:52
104602,45.501943999999995,-60.963333,2018-05-26 17:57:16
105907,43.6169,-65.7865,2018-05-26 17:57:36
4004,44.642500000000005,-63.5675,2018-05-26 17:57:39
101069,44.195,-66.1665,2018-05-26 17:58:00
107708,44.656051999999995,-66.429352,2018-05-26 17:58:22
107838,45.864200000000004,-59.9604,2018-05-26 17:58:58
102380,44.478,-63.5985,2018-05-26 17:59:00
102056,44.296388,-64.36,2018-05-26 17:59:11
107899,41.613807,-62.283725999999994,2018-05-26 18:00:00
106881,41.980149999999995,-66.64931,2018-05-26 18:00:00
105736,42.03539,-66.71309,2018-05-26 18:00:00
106605,42.07497,-66.72456,2018-05-26 18:00:00
105912,42.07888,-66.66453,2018-05-26 18:00:00
106604,42.148039999999995,-66.95854,2018-05-26 18:00:00
106604,42.14806,-66.95859,2018-05-26 18:00:00
107314,42.40108,-64.87322,2018-05-26 18:00:00
107314,42.40112,-64.87315,2018-05-26 18:00:00
106854,42.646,-66.50450000000001,2018-05-26 18:00:00
105627,43.291196,-65.97358799999999,2018-05-26 18:00:00
157272,43.354,-67.48700000000001,2018-05-26 18:00:00
108125,43.371362,-65.94294599999999,2018-05-26 18:00:00
105099,43.6165,-65.7865,2018-05-26 18:00:00
101962,43.618,-65.7865,2018-05-26 18:00:00
101873,43.6195,-65.7865,2018-05-26 18:00:00
104889,43.630055999999996,-65.769911,2018-05-26 18:00:00
105303,43.630399,-65.769654,2018-05-26 18:00:00
101019,43.74417,-65.31778,2018-05-26 18:00:00
107003,44.041613999999996,-64.712563,2018-05-26 18:00:00
2433,44.36539,-66.14301999999999,2018-05-26 18:00:00
101258,44.36944,-66.11206,2018-05-26 18:00:00
106404,44.373129999999996,-66.87263,2018-05-26 18:00:00
108007,44.386300000000006,-66.18151999999999,2018-05-26 18:00:00
104994,44.433344999999996,-62.052583999999996,2018-05-26 18:00:00
100009,44.48294,-63.5966,2018-05-26 18:00:00
106969,44.49601,-62.107839999999996,2018-05-26 18:00:00
108372,44.52614,-57.50438,2018-05-26 18:00:00
102339,44.560030999999995,-60.073328999999994,2018-05-26 18:00:00
106648,44.567,-66.7565,2018-05-26 18:00:00
108177,44.624489999999994,-65.75171499999999,2018-05-26 18:00:00
19636,44.62453,-65.75213,2018-05-26 18:00:00
103682,44.62497,-65.75124,2018-05-26 18:00:00
103157,44.62543,-65.75215,2018-05-26 18:00:00
107916,44.625800000000005,-65.75356,2018-05-26 18:00:00
108105,44.626121,-65.75300299999999,2018-05-26 18:00:00
130005,44.626219999999996,-65.75305,2018-05-26 18:00:00
20010,44.65658,-63.94616,2018-05-26 18:00:00
100993,44.66308,-66.75632,2018-05-26 18:00:00
107392,44.67123,-57.67042,2018-05-26 18:00:00
108029,44.748639999999995,-60.36327,2018-05-26 18:00:00
105877,44.836169999999996,-65.6558,2018-05-26 18:00:00
103677,44.844646,-65.989724,2018-05-26 18:00:00
108345,44.86185,-66.74673,2018-05-26 18:00:00
103394,44.896744999999996,-66.850348,2018-05-26 18:00:00
100679,44.908539999999995,-65.95913,2018-05-26 18:00:00
106661,44.92633,-65.84134999999999,2018-05-26 18:00:00
108037,44.930219,-66.732331,2018-05-26 18:00:00
108148,44.944381,-66.918841,2018-05-26 18:00:00
107202,44.949239999999996,-65.26554999999999,2018-05-26 18:00:00
107994,44.99169,-65.79064,2018-05-26 18:00:00
103923,45.12215,-66.35126,2018-05-26 18:00:00
106838,45.134479999999996,-65.85645,2018-05-26 18:00:00
106050,45.135869,-65.99401499999999,2018-05-26 18:00:00
102680,45.33896,-60.99715,2018-05-26 18:00:00
108358,45.339031,-60.995494,2018-05-26 18:00:00
138113,45.339287999999996,-60.997811,2018-05-26 18:00:00
104252,45.40556,-65.36923999999999,2018-05-26 18:00:00
106148,45.502500000000005,-60.963800000000006,2018-05-26 18:00:00
107553,45.50613,-60.96185,2018-05-26 18:00:00
107174,45.702867,-60.254346,2018-05-26 18:00:00
104917,45.717169999999996,-60.24523,2018-05-26 18:00:00
105679,45.916843,-59.970760999999996,2018-05-26 18:00:00
161024,45.920276,-59.95926,2018-05-26 18:00:00
106683,45.9204,-59.967909999999996,2018-05-26 18:00:00
107856,46.006707,-59.841328,2018-05-26 18:00:00
107550,46.19481,-59.95203,2018-05-26 18:00:00
107773,46.19632,-59.9504,2018-05-26 18:00:00
130029,46.19754,-59.94903,2018-05-26 18:00:00
100602,46.200513,-60.203962999999995,2018-05-26 18:00:00
108176,46.62845,-60.41582,2018-05-26 18:00:00
106881,41.98018,-66.64931,2018-05-26 18:00:01
152320,42.08004,-66.08127999999999,2018-05-26 18:00:01
104984,43.37357,-67.40793,2018-05-26 18:00:01
4062,43.46577,-60.909769999999995,2018-05-26 18:00:01
106658,43.616752,-65.786305,2018-05-26 18:00:01
158555,43.618297,-65.786734,2018-05-26 18:00:01
106210,43.630142,-65.770169,2018-05-26 18:00:01
4031,44.04168,-64.71621999999999,2018-05-26 18:00:01
101881,44.194221,-66.16490399999999,2018-05-26 18:00:01
103210,44.28324,-63.69287,2018-05-26 18:00:01
107894,44.411716,-66.209107,2018-05-26 18:00:01
100247,44.477891,-63.600111999999996,2018-05-26 18:00:01
107918,44.478235,-63.599081999999996,2018-05-26 18:00:01
100967,44.526815,-61.971474,2018-05-26 18:00:01
108090,44.553419999999996,-66.42533999999999,2018-05-26 18:00:01
108069,44.59562,-65.99925,2018-05-26 18:00:01
101919,44.599219999999995,-63.48482,2018-05-26 18:00:01
108354,44.61118,-63.49568,2018-05-26 18:00:01
107819,44.62603,-65.7532,2018-05-26 18:00:01
107392,44.67122,-57.67044,2018-05-26 18:00:01
7488,44.73656,-62.83094,2018-05-26 18:00:01
106311,44.893741,-65.913935,2018-05-26 18:00:01
106991,44.94922,-65.26550999999999,2018-05-26 18:00:01
108065,45.053900999999996,-66.798592,2018-05-26 18:00:01
105904,45.1774,-58.70229,2018-05-26 18:00:01
157972,45.519400000000005,-59.81747,2018-05-26 18:00:01
108233,45.582189,-60.740319,2018-05-26 18:00:01
108379,45.71668,-60.24733,2018-05-26 18:00:01
108062,45.917443999999996,-59.962435,2018-05-26 18:00:01
160602,46.006965,-59.840041,2018-05-26 18:00:01
105434,46.07817,-59.88363,2018-05-26 18:00:01
106623,46.252700000000004,-60.19912,2018-05-26 18:00:01
158986,46.8316,-62.99254,2018-05-26 18:00:01
106524,44.3313,-66.92323999999999,2018-05-26 18:00:04
18437,45.3386,-60.9955,2018-05-26 18:00:10
108076,44.05896,-64.54350000000001,2018-05-26 18:00:32
100745,45.50598,-60.961679999999994,2018-05-26 18:00:32
2137,45.916019999999996,-59.97654,2018-05-26 18:00:32
105574,46.0827,-58.964400000000005,2018-05-26 18:00:32
108034,46.43712,-57.06558,2018-05-26 18:00:32
106256,45.638332999999996,-59.417500000000004,2018-05-26 18:00:44
102852,44.642776999999995,-63.5675,2018-05-26 18:01:31
105367,41.6034,-62.367659999999994,2018-05-26 18:01:36
107743,43.507439999999995,-65.96748,2018-05-26 18:01:36
5696,43.617059999999995,-65.78622,2018-05-26 18:01:36
159283,43.61868,-65.78658,2018-05-26 18:01:36
105200,43.630559999999996,-65.76984,2018-05-26 18:01:36
105126,43.66494,-65.9772,2018-05-26 18:01:36
19916,44.02782,-64.50605999999999,2018-05-26 18:01:36
106170,44.25714,-66.23172,2018-05-26 18:01:36
104735,44.47674,-63.60228,2018-05-26 18:01:36
130292,44.478179999999995,-63.5994,2018-05-26 18:01:36
105507,44.479079999999996,-63.598679999999995,2018-05-26 18:01:36
106109,44.48232,-63.594539999999995,2018-05-26 18:01:36
107181,44.482679999999995,-63.594719999999995,2018-05-26 18:01:36
100461,44.5446,-66.15198,2018-05-26 18:01:36
101044,44.585100000000004,-63.48276,2018-05-26 18:01:36
5265,44.624700000000004,-65.75184,2018-05-26 18:01:36
5725,44.62506,-65.75292,2018-05-26 18:01:36
5679,44.62578,-65.75256,2018-05-26 18:01:36
104684,45.06876,-66.7395,2018-05-26 18:01:36
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:01:52
105912,42.079,-66.65950000000001,2018-05-26 18:02:00
105222,44.5015,-66.1455,2018-05-26 18:04:00
158986,46.83181,-62.9911,2018-05-26 18:05:05
108311,43.544722,-65.857222,2018-05-26 18:05:52
1516,41.921665999999995,-66.709166,2018-05-26 18:06:24
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:06:41
4052,44.643611,-63.5675,2018-05-26 18:06:48
1548,43.832221999999994,-66.125833,2018-05-26 18:07:44
107749,45.504166,-60.957221999999994,2018-05-26 18:07:44
105948,44.416000000000004,-66.709,2018-05-26 18:08:00
1518,41.995833,-66.626944,2018-05-26 18:08:03
106891,45.055,-66.794722,2018-05-26 18:08:10
101281,44.431000000000004,-66.065,2018-05-26 18:10:00
106816,44.615500000000004,-66.398,2018-05-26 18:10:00
158986,46.831509999999994,-62.99501,2018-05-26 18:10:05
73907,45.057221999999996,-66.796666,2018-05-26 18:10:06
104044,44.581500000000005,-63.482000000000006,2018-05-26 18:11:00
108297,44.153054999999995,-64.545833,2018-05-26 18:12:07
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:12:11
105907,43.6169,-65.7865,2018-05-26 18:12:36
105447,43.619,-65.7865,2018-05-26 18:13:00
105466,45.202000000000005,-66.01050000000001,2018-05-26 18:13:00
104937,44.625,-65.756,2018-05-26 18:14:00
107948,45.503054999999996,-60.957221999999994,2018-05-26 18:14:16
107955,43.340554999999995,-65.681111,2018-05-26 18:14:35
108177,44.624489999999994,-65.75171499999999,2018-05-26 18:15:00
107314,42.398669999999996,-64.88968,2018-05-26 18:15:03
19636,44.624559999999995,-65.75213,2018-05-26 18:15:03
103682,44.62497,-65.75121,2018-05-26 18:15:03
103157,44.62544,-65.75213,2018-05-26 18:15:03
106661,44.930189999999996,-65.82696,2018-05-26 18:15:03
158986,46.83121,-62.998200000000004,2018-05-26 18:15:05
105625,45.504166,-60.957221999999994,2018-05-26 18:16:34
5755,44.871500000000005,-65.9265,2018-05-26 18:17:00
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:17:26
158988,46.28122,-60.424339999999994,2018-05-26 18:17:30
101440,44.625833,-65.751944,2018-05-26 18:17:51
158988,46.28122,-60.424339999999994,2018-05-26 18:18:15
105222,44.504000000000005,-66.151,2018-05-26 18:19:00
158986,46.83141,-63.005100000000006,2018-05-26 18:20:05
107949,43.7,-65.107222,2018-05-26 18:20:30
103422,46.922776999999996,-60.415555,2018-05-26 18:20:51
107866,45.503054999999996,-60.958332999999996,2018-05-26 18:21:39
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:22:32
105948,44.385000000000005,-66.739,2018-05-26 18:23:00
104710,44.994,-66.82000000000001,2018-05-26 18:23:00
106425,43.6056,-65.7771,2018-05-26 18:23:07
106891,45.055,-66.794722,2018-05-26 18:23:27
101919,44.611129999999996,-63.497249999999994,2018-05-26 18:23:41
137828,43.61723,-65.78636999999999,2018-05-26 18:24:26
158986,46.831109999999995,-63.0093,2018-05-26 18:25:05
73907,45.057221999999996,-66.796666,2018-05-26 18:25:23
105908,45.504166,-60.957221999999994,2018-05-26 18:25:24
158988,46.28122,-60.424339999999994,2018-05-26 18:25:35
108371,43.499300000000005,-65.47070000000001,2018-05-26 18:25:49
150009,43.84,-66.1215,2018-05-26 18:25:49
101308,46.932500000000005,-59.981500000000004,2018-05-26 18:26:00
107708,44.647166999999996,-66.438782,2018-05-26 18:27:22
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:27:29
104602,45.501943999999995,-60.963333,2018-05-26 18:27:32
105907,43.6169,-65.7865,2018-05-26 18:27:36
107838,45.821600000000004,-59.9101,2018-05-26 18:28:55
107708,44.6469,-66.438812,2018-05-26 18:29:17
108177,44.624489999999994,-65.75171499999999,2018-05-26 18:30:00
101609,45.191333,-61.286,2018-05-26 18:30:00
108358,45.339031,-60.995494,2018-05-26 18:30:00
108233,45.582189,-60.740319,2018-05-26 18:30:01
107314,42.40097,-64.88728,2018-05-26 18:30:03
19636,44.624559999999995,-65.75213,2018-05-26 18:30:03
103682,44.62497,-65.75121,2018-05-26 18:30:03
103157,44.62544,-65.75213,2018-05-26 18:30:03
106661,44.93559,-65.81996,2018-05-26 18:30:03
158986,46.831309999999995,-63.014709999999994,2018-05-26 18:30:05
106371,45.338333,-60.996666,2018-05-26 18:30:09
106256,45.6,-59.336388,2018-05-26 18:31:00
102852,44.6475,-63.571666,2018-05-26 18:31:48
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:32:47
158988,46.28122,-60.424339999999994,2018-05-26 18:33:58
105222,44.5015,-66.155,2018-05-26 18:34:00
105441,44.520500000000006,-61.9365,2018-05-26 18:34:00
158986,46.831509999999994,-63.01931,2018-05-26 18:35:05
104992,44.478611,-63.600555,2018-05-26 18:37:41
105948,44.377,-66.745,2018-05-26 18:38:00
107749,45.504166,-60.957221999999994,2018-05-26 18:38:00
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:38:09
105966,44.289443999999996,-64.34472199999999,2018-05-26 18:38:29
106891,45.055,-66.794722,2018-05-26 18:38:44
108134,43.2365,-65.784,2018-05-26 18:39:00
158986,46.83121,-63.0229,2018-05-26 18:40:05
106662,43.640833,-65.235,2018-05-26 18:40:22
107708,44.641785,-66.440552,2018-05-26 18:41:54
105907,43.6169,-65.7865,2018-05-26 18:42:36
73907,45.057221999999996,-66.796666,2018-05-26 18:42:41
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:43:19
107948,45.503054999999996,-60.957221999999994,2018-05-26 18:44:33
108177,44.624489999999994,-65.75171499999999,2018-05-26 18:45:00
105790,45.504000000000005,-60.957,2018-05-26 18:45:00
107314,42.40186,-64.88158,2018-05-26 18:45:03
19636,44.624559999999995,-65.75213,2018-05-26 18:45:03
103682,44.62497,-65.75121,2018-05-26 18:45:03
103157,44.62544,-65.75213,2018-05-26 18:45:03
106661,44.92789,-65.83565999999999,2018-05-26 18:45:03
158986,46.83061,-63.0261,2018-05-26 18:45:05
104409,45.338333,-60.995833,2018-05-26 18:45:28
108007,44.44426,-66.12975999999999,2018-05-26 18:46:46
105625,45.504166,-60.957221999999994,2018-05-26 18:46:51
4062,43.470833,-60.911387999999995,2018-05-26 18:47:39
101440,44.625833,-65.751944,2018-05-26 18:48:08
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:48:19
105222,44.4985,-66.1615,2018-05-26 18:49:00
107708,44.636623,-66.44342,2018-05-26 18:49:20
105622,45.501943999999995,-60.963333,2018-05-26 18:49:30
107174,45.716943,-60.245419,2018-05-26 18:49:50
158986,46.83361,-63.013600000000004,2018-05-26 18:50:05
107949,43.7,-65.107222,2018-05-26 18:50:57
107427,44.648979999999995,-66.83878,2018-05-26 18:51:28
158988,46.28122,-60.424319999999994,2018-05-26 18:51:44
107866,45.503054999999996,-60.958332999999996,2018-05-26 18:51:56
103800,44.2745,-66.169,2018-05-26 18:52:00
105948,44.396,-66.733,2018-05-26 18:53:00
105701,44.545,-66.679,2018-05-26 18:53:00
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:53:11
106891,45.055,-66.794722,2018-05-26 18:54:01
106169,45.129000000000005,-66.99,2018-05-26 18:55:00
158986,46.834309999999995,-62.9994,2018-05-26 18:55:05
105908,45.504166,-60.957221999999994,2018-05-26 18:55:41
105907,43.6169,-65.7865,2018-05-26 18:57:36
107838,45.779900000000005,-59.8554,2018-05-26 18:57:45
104602,45.501943999999995,-60.963333,2018-05-26 18:57:49
4004,44.642500000000005,-63.5675,2018-05-26 18:57:55
73907,45.057221999999996,-66.796666,2018-05-26 18:57:58
101069,44.195,-66.1665,2018-05-26 18:58:00
160781,46.636500000000005,-61.010600000000004,2018-05-26 18:58:18
101962,43.618,-65.7865,2018-05-26 18:59:00
102380,44.478,-63.599000000000004,2018-05-26 18:59:00
108069,44.55122,-66.03361,2018-05-26 18:59:14
102056,44.295832999999995,-64.358888,2018-05-26 18:59:28
105736,42.03329,-66.70657,2018-05-26 19:00:00
106881,42.04633,-66.66238,2018-05-26 19:00:00
106881,42.04634,-66.66244999999999,2018-05-26 19:00:00
105912,42.078869999999995,-66.66148,2018-05-26 19:00:00
